#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,long,long,string,long,double,long,double,double,long,long,double,dateTime:RFC3339,long,long
#default,,,,,,,,,,,,,,
,blue,clouds,device,green,humidity,luminosity,pressure,rainfall,red,rssi,temperature,time,visibility,weather
,54,0,ESP32,86,36.94,14,1017.73,0,57,-40,17.39,2024-12-06T13:14:52.541273086Z,10000,0
,57,0,ESP32,93,37.07,16,1017.7,0,64,-41,17.44,2024-12-06T13:17:29.26260955Z,10000,0
,59,0,ESP32,96,36.77,16,1017.62,0,65,-40,17.47,2024-12-06T13:20:05.987535969Z,10000,0
,62,0,ESP32,101,36.1,17,1017.53,0,70,-40,17.69,2024-12-06T13:22:42.667840975Z,10000,0
,63,0,ESP32,104,35.68,18,1017.56,0,73,-40,17.91,2024-12-06T13:25:19.345604818Z,10000,0
,63,0,ESP32,104,35.73,18,1017.64,0,73,-41,18,2024-12-06T13:27:56.039445669Z,10000,0
,67,0,ESP32,111,35.39,19,1017.62,0,78,-41,18.11,2024-12-06T13:30:32.686772814Z,10000,0
,66,0,ESP32,108,36.06,18,1017.69,0,74,-37,17.83,2024-12-06T13:33:09.374256372Z,10000,0
,61,0,ESP32,99,35.83,17,1017.66,0,67,-40,17.83,2024-12-06T13:35:46.089805936Z,10000,0
,58,0,ESP32,94,36.07,16,1017.66,0,65,-40,17.81,2024-12-06T13:38:22.81829209Z,10000,0
,53,0,ESP32,86,36.22,14,1017.65,0,58,-40,17.42,2024-12-06T13:40:59.472043535Z,10000,0
,56,0,ESP32,93,36.7,16,1017.62,0,65,-37,17.63,2024-12-06T13:43:36.13518814Z,10000,0
,52,0,ESP32,83,36.84,14,1017.51,0,58,-37,17.01,2024-12-06T13:46:12.767333196Z,10000,0
,49,0,ESP32,78,36.53,13,1017.46,0,54,-40,17.1,2024-12-06T13:48:49.431489518Z,10000,0
,48,0,ESP32,76,37.61,13,1017.51,0,51,-40,16.83,2024-12-06T13:51:26.078865807Z,10000,0
,48,0,ESP32,76,37.28,13,1017.55,0,51,-40,16.82,2024-12-06T13:54:02.729205452Z,10000,0
,46,0,ESP32,73,36.94,12,1017.62,0,48,-39,16.99,2024-12-06T13:56:39.382136757Z,10000,0
,45,0,ESP32,70,37.13,12,1017.48,0,46,-39,16.94,2024-12-06T13:59:16.053736536Z,10000,0
,44,0,ESP32,70,36.7,12,1017.39,0,46,-39,17.08,2024-12-06T14:01:52.701433184Z,10000,0
,42,0,ESP32,68,36.37,11,1017.42,0,45,-39,17.16,2024-12-06T14:04:29.362237357Z,10000,0
,40,0,ESP32,64,36.48,10,1017.56,0,42,-39,17.24,2024-12-06T14:07:06.019464724Z,10000,0
,38,0,ESP32,60,36.81,10,1017.55,0,39,-39,16.9,2024-12-06T14:09:42.716435918Z,10000,0
,36,0,ESP32,57,36.35,9,1017.45,0,37,-39,17.12,2024-12-06T14:12:19.375051512Z,10000,0
,34,0,ESP32,54,37.27,9,1017.41,0,35,-40,16.49,2024-12-06T14:14:56.034119327Z,10000,0
,33,0,ESP32,52,37.05,8,1017.44,0,34,-39,16.55,2024-12-06T14:17:32.674955869Z,10000,0
,32,0,ESP32,51,36.91,8,1017.37,0,33,-39,16.8,2024-12-06T14:20:09.350540267Z,10000,0
,31,0,ESP32,49,36.97,8,1017.41,0,32,-39,16.71,2024-12-06T14:22:46.023439401Z,10000,0
,29,0,ESP32,47,38.12,8,1017.46,0,30,-39,16.34,2024-12-06T14:25:22.708164983Z,10000,0
,29,0,ESP32,45,38.02,7,1017.48,0,29,-40,16.34,2024-12-06T14:27:59.355494489Z,10000,0
,27,0,ESP32,43,37.78,7,1017.43,0,28,-40,16.51,2024-12-06T14:30:36.062807407Z,10000,0
,25,0,ESP32,39,36.55,6,1017.47,0,25,-40,17.03,2024-12-06T14:33:12.710226405Z,10000,0
,23,0,ESP32,36,37.92,6,1017.42,0,23,-40,16.24,2024-12-06T14:35:49.396080005Z,10000,0
,22,0,ESP32,34,36.64,5,1017.44,0,22,-40,17,2024-12-06T14:38:26.058139067Z,10000,0
,21,0,ESP32,32,37.55,5,1017.46,0,21,-40,16.57,2024-12-06T14:41:02.725378443Z,10000,0
,20,0,ESP32,31,38.37,5,1017.41,0,20,-37,16.2,2024-12-06T14:43:39.364266898Z,10000,0
,19,0,ESP32,30,38.84,5,1017.37,0,20,-38,16.16,2024-12-06T14:46:16.016543423Z,10000,0
,18,0,ESP32,29,38.88,5,1017.26,0,19,-38,16.14,2024-12-06T14:48:52.679697371Z,10000,0
,17,0,ESP32,27,40,4,1017.11,0,17,-38,15.69,2024-12-06T14:51:29.363570757Z,10000,0
,15,0,ESP32,24,40.45,4,1017.08,0,15,-38,15.6,2024-12-06T14:54:06.011203503Z,10000,0
,14,0,ESP32,21,40.32,3,1016.92,0,13,-38,15.64,2024-12-06T14:56:42.672372221Z,10000,0
,13,0,ESP32,20,39.75,3,1017.04,0,13,-38,15.95,2024-12-06T14:59:19.356973498Z,10000,0
,13,0,ESP32,20,40.01,3,1017.1,0,13,-38,15.9,2024-12-06T15:01:56.065831817Z,10000,0
,13,0,ESP32,19,41.08,3,1017.09,0,12,-39,15.34,2024-12-06T15:04:32.71563417Z,10000,0
,12,0,ESP32,18,40.35,3,1017.05,0,11,-39,15.68,2024-12-06T15:07:09.395743647Z,10000,0
,10,0,ESP32,16,40.42,2,1016.89,0,10,-40,15.7,2024-12-06T15:09:46.063026821Z,10000,0
,9,0,ESP32,13,39.37,2,1016.82,0,8,-40,16.06,2024-12-06T15:12:22.715280195Z,10000,0
,7,0,ESP32,11,38.51,1,1016.74,0,7,-40,16.42,2024-12-06T15:14:59.374358791Z,10000,0
,5,0,ESP32,8,39.89,1,1016.63,0,5,-40,15.77,2024-12-06T15:17:36.049129239Z,10000,0
,4,0,ESP32,6,39.25,1,1016.66,0,4,-40,16.16,2024-12-06T15:20:12.713719055Z,10000,0
,4,0,ESP32,6,40.94,1,1016.78,0,3,-40,15.39,2024-12-06T15:22:49.379874994Z,10000,0
,3,0,ESP32,5,39.25,0,1016.68,0,3,-40,16.22,2024-12-06T15:25:26.044265432Z,10000,0
,3,0,ESP32,4,40.54,0,1016.72,0,3,-40,15.58,2024-12-06T15:28:02.70711276Z,10000,0
,2,0,ESP32,3,41.36,0,1016.74,0,2,-40,15.3,2024-12-06T15:30:39.394390488Z,10000,0
,2,0,ESP32,3,40.45,0,1016.71,0,2,-40,15.73,2024-12-06T15:33:16.057928322Z,10000,0
,3,0,ESP32,3,39.55,0,1016.64,0,2,-38,16.06,2024-12-06T15:35:52.741332945Z,10000,0
,3,0,ESP32,3,40.65,0,1016.58,0,2,-36,15.7,2024-12-06T15:38:29.422839313Z,10000,0
,2,0,ESP32,3,41.79,0,1016.61,0,1,-38,15.18,2024-12-06T15:41:06.089732729Z,10000,0
,1,0,ESP32,2,40.71,0,1016.36,0,1,-37,15.48,2024-12-06T15:43:42.769312471Z,10000,0
,1,0,ESP32,1,39.66,0,1016.21,0,0,-38,16.13,2024-12-06T15:46:19.447040275Z,10000,0
,1,0,ESP32,1,39.84,0,1016.13,0,0,-38,15.94,2024-12-06T15:48:56.128725974Z,10000,0
,1,0,ESP32,1,39.29,0,1016.14,0,0,-38,16.23,2024-12-06T15:51:32.784462764Z,10000,0
,0,0,ESP32,0,41.13,0,1016.14,0,0,-38,15.37,2024-12-06T15:54:09.459587272Z,10000,0
,0,0,ESP32,0,41.06,0,1016.06,0,0,-38,15.58,2024-12-06T15:56:46.134399747Z,10000,0
,0,0,ESP32,0,40.96,0,1015.97,0,0,-38,15.56,2024-12-06T15:59:22.82884198Z,10000,0
,0,0,ESP32,0,40.97,0,1015.95,0,0,-38,15.5,2024-12-06T16:01:59.548392694Z,10000,0
,0,0,ESP32,0,41.05,0,1015.84,0,0,-41,15.53,2024-12-06T16:04:36.333116421Z,10000,0
,0,0,ESP32,0,41.72,0,1015.81,0,0,-40,15.32,2024-12-06T16:07:12.965419672Z,10000,0
,0,0,ESP32,0,41.63,0,1015.86,0,0,-41,15.43,2024-12-06T16:09:49.646158275Z,10000,0
,0,0,ESP32,0,41.07,0,1015.74,0,0,-40,15.52,2024-12-06T16:12:26.33620674Z,10000,0
,0,0,ESP32,0,41.38,0,1015.76,0,0,-40,15.3,2024-12-06T16:15:02.97792334Z,10000,0
,0,0,ESP32,0,41.23,0,1015.61,0,0,-41,15.26,2024-12-06T16:17:39.75355693Z,10000,0
,0,0,ESP32,0,40.53,0,1015.58,0,0,-40,15.75,2024-12-06T16:20:16.415640439Z,10000,0
,0,0,ESP32,0,40.24,0,1015.51,0,0,-40,15.8,2024-12-06T16:22:53.058250747Z,10000,0
,0,0,ESP32,0,41.49,0,1015.4,0,0,-40,15.11,2024-12-06T16:25:29.725953628Z,10000,0
,0,0,ESP32,0,40.86,0,1015.22,0,0,-41,15.31,2024-12-06T16:28:06.394038783Z,10000,0
,0,0,ESP32,0,41.67,0,1015.17,0,0,-40,14.93,2024-12-06T16:30:43.08914012Z,10000,0
,0,0,ESP32,0,41.91,0,1015.07,0,0,-41,14.96,2024-12-06T16:33:19.721553212Z,10000,0
,0,0,ESP32,0,40.64,0,1014.95,0,0,-40,15.46,2024-12-06T16:35:56.393064641Z,10000,0
,0,0,ESP32,0,41.3,0,1014.89,0,0,-41,15.1,2024-12-06T16:38:33.058074454Z,10000,0
,0,0,ESP32,0,41.12,0,1014.9,0,0,-41,15.36,2024-12-06T16:41:09.718715247Z,10000,0
,0,0,ESP32,0,41.49,0,1014.97,0,0,-41,15.22,2024-12-06T16:43:46.353401941Z,10000,0
,0,0,ESP32,0,41.77,0,1014.94,0.12,0,-41,14.95,2024-12-06T16:46:23.020155203Z,10000,0
,0,0,ESP32,0,41.48,0,1014.87,0.12,0,-40,15.06,2024-12-06T16:48:59.647993131Z,10000,0
,0,0,ESP32,0,42.07,0,1014.86,0,0,-41,14.79,2024-12-06T16:51:36.313868245Z,10000,0
,0,0,ESP32,0,40.88,0,1014.77,0,0,-41,15.24,2024-12-06T16:54:13.00612683Z,10000,0
,0,0,ESP32,0,39.82,0,1014.62,0,0,-41,15.72,2024-12-06T16:56:49.758770643Z,10000,0
,0,0,ESP32,0,40.59,0,1014.52,0,0,-40,15.34,2024-12-06T16:59:26.411555835Z,10000,0
,0,0,ESP32,0,39.57,0,1014.51,0,0,-40,15.66,2024-12-06T17:02:03.07032631Z,10000,0
,0,0,ESP32,0,40.86,0,1014.5,0,0,-41,15.22,2024-12-06T17:04:39.726503642Z,10000,0
,0,0,ESP32,0,40.64,0,1014.52,0.12,0,-41,15.34,2024-12-06T17:07:16.413832666Z,10000,0
,0,0,ESP32,0,40.54,0,1014.33,0.12,0,-41,15.38,2024-12-06T17:09:53.057469776Z,10000,0
,0,100,ESP32,0,41.7,0,1014.27,0,0,-41,15.03,2024-12-06T17:12:29.747782788Z,10000,0
,0,100,ESP32,0,41.59,0,1014.13,0,0,-41,15.12,2024-12-06T17:15:06.430493491Z,10000,0
,0,100,ESP32,0,41.55,0,1013.96,0,0,-41,15.24,2024-12-06T17:17:43.091782726Z,10000,0
,0,100,ESP32,0,42.56,0,1013.89,0,0,-41,14.92,2024-12-06T17:20:19.719877549Z,10000,0
,0,100,ESP32,0,42.41,0,1013.67,0,0,-41,14.94,2024-12-06T17:22:56.374544937Z,10000,0
,0,100,ESP32,0,41.73,0,1013.63,0,0,-41,15.22,2024-12-06T17:25:33.033723997Z,10000,0
,0,100,ESP32,0,41.8,0,1013.72,0,0,-41,15.19,2024-12-06T17:28:09.721016508Z,10000,0
,0,100,ESP32,0,42.67,0,1013.91,0,0,-41,14.91,2024-12-06T17:30:46.35887437Z,10000,0
,0,100,ESP32,0,42.56,0,1013.87,0.29,0,-41,15.05,2024-12-06T17:33:23.028954305Z,10000,0
,0,100,ESP32,0,42.01,0,1013.83,0.29,0,-41,15.38,2024-12-06T17:35:59.655817658Z,10000,0
,0,75,ESP32,0,43.2,0,1013.78,0,0,-41,14.96,2024-12-06T17:38:36.338033832Z,10000,0
,0,75,ESP32,0,42.07,0,1013.68,0,0,-41,15.47,2024-12-06T17:41:13.008961727Z,10000,0
,0,75,ESP32,0,42.21,0,1013.56,0,0,-41,15.46,2024-12-06T17:43:49.686127505Z,10000,0
,0,75,ESP32,0,43.99,0,1013.39,0,0,-41,14.74,2024-12-06T17:46:26.341008944Z,10000,0
,0,75,ESP32,0,44.48,0,1013.24,0,0,-41,14.6,2024-12-06T17:49:03.008641932Z,10000,0
,0,75,ESP32,0,44.13,0,1013.09,0,0,-41,14.94,2024-12-06T17:51:39.680412566Z,10000,0
,0,75,ESP32,0,42.99,0,1013.02,0.56,0,-41,15.43,2024-12-06T17:54:16.355781066Z,10000,0
,0,75,ESP32,0,44.2,0,1012.85,0.56,0,-41,14.98,2024-12-06T17:56:53.079703621Z,10000,0
,0,75,ESP32,0,44.64,0,1012.95,0.27,0,-41,15.01,2024-12-06T17:59:29.758566204Z,10000,0
,0,75,ESP32,0,45.67,0,1012.84,0.27,0,-41,14.7,2024-12-06T18:02:06.399286544Z,10000,0
,0,75,ESP32,0,44.54,0,1012.63,0.27,0,-41,15.08,2024-12-06T18:04:43.053520515Z,10000,0
,0,75,ESP32,0,45.49,0,1012.48,0.27,0,-41,14.97,2024-12-06T18:07:19.694001169Z,10000,0
,0,100,ESP32,0,45.54,0,1012.38,0,0,-41,14.92,2024-12-06T18:09:56.38955819Z,10000,0
,0,100,ESP32,0,44.96,0,1012.41,0,0,-38,15.28,2024-12-06T18:12:33.043977514Z,10000,0
,0,100,ESP32,0,45.25,0,1012.67,0,0,-41,15.17,2024-12-06T18:15:09.741200574Z,10000,0
,0,100,ESP32,0,46.36,0,1012.65,0,0,-38,14.86,2024-12-06T18:17:46.439571853Z,10000,0
,0,100,ESP32,0,46.88,0,1012.37,0.1,0,-41,14.72,2024-12-06T18:20:23.098475354Z,10000,0
,0,100,ESP32,0,48.15,0,1012.33,0.1,0,-41,14.35,2024-12-06T18:22:59.753223015Z,10000,0
,0,100,ESP32,0,46.56,0,1012.33,0.1,0,-40,14.98,2024-12-06T18:25:36.397006711Z,10000,0
,14,0,ESP32,29,51.03,3,1021.78,0,25,-64,24.73,2024-12-03T12:17:24.247809423Z,0,0
,12,0,ESP32,26,50.91,3,1021.85,0,23,-64,24.76,2024-12-03T12:19:25.901363066Z,0,0
,13,0,ESP32,28,53.31,3,1022.31,0,25,-63,24.14,2024-12-03T13:18:20.536439809Z,0,0
,15,40,ESP32,34,52.35,4,1022.22,0,31,-57,24.49,2024-12-03T13:51:38.434552113Z,10000,0
,14,40,ESP32,32,52.6,3,1022.28,0,29,-58,24.41,2024-12-03T13:54:15.114083805Z,10000,0
,14,40,ESP32,32,52.68,3,1022.25,0,29,-59,24.43,2024-12-03T13:56:51.772470369Z,10000,0
,8,75,ESP32,15,54.79,2,1022.16,0,11,-62,23.76,2024-12-03T14:33:01.910721463Z,10000,0
,8,75,ESP32,15,55.04,2,1022.18,0,12,-62,23.66,2024-12-03T14:35:38.569860597Z,10000,0
,0,100,ESP32,0,41.46,0,1001.65,0.19,0,-42,16.43,2024-12-19T06:14:38.414984411Z,10000,0
,0,100,ESP32,0,50.29,0,1001.87,0.19,0,-43,13.16,2024-12-19T06:17:15.077044516Z,10000,0
,0,100,ESP32,0,49.59,0,1001.85,0.12,0,-43,13.3,2024-12-19T06:19:51.735655195Z,10000,0
,0,100,ESP32,0,51.72,0,1001.9,0.12,0,-43,12.62,2024-12-19T06:22:28.381508833Z,10000,0
,0,100,ESP32,0,51.76,0,1001.85,0,0,-43,12.71,2024-12-19T06:25:05.054915326Z,10000,0
,0,100,ESP32,0,50.06,0,1001.85,0,0,-43,13.12,2024-12-19T06:27:41.704637258Z,10000,0
,0,100,ESP32,0,50.15,0,1001.95,0,0,-43,13.21,2024-12-19T06:30:18.346128516Z,10000,0
,0,100,ESP32,0,50.89,0,1001.97,0,0,-42,12.86,2024-12-19T06:32:54.971633737Z,10000,0
,0,75,ESP32,0,49.41,0,1001.98,0,0,-43,13.14,2024-12-19T06:35:31.809482963Z,10000,0
,0,75,ESP32,0,51.09,0,1002.09,0,0,-42,12.5,2024-12-19T06:38:08.440418174Z,10000,0
,0,75,ESP32,0,51.34,0,1002.22,0,0,-42,12.29,2024-12-19T06:40:45.097869912Z,10000,0
,0,75,ESP32,0,50.6,0,1002.3,0,0,-43,12.85,2024-12-19T06:43:21.763347887Z,10000,0
,0,75,ESP32,0,50.43,0,1002.31,0.24,0,-43,12.93,2024-12-19T06:45:58.452006208Z,10000,0
,0,75,ESP32,0,51.37,0,1002.36,0.24,0,-42,12.16,2024-12-19T06:48:35.09235281Z,10000,0
,0,75,ESP32,0,50.59,0,1002.38,0.24,0,-42,13.12,2024-12-19T06:51:11.744636172Z,10000,0
,0,75,ESP32,0,50.63,0,1002.38,0.24,0,-42,12.69,2024-12-19T06:53:48.370522281Z,10000,0
,0,75,ESP32,0,51.15,0,1002.53,0.21,0,-42,12.48,2024-12-19T06:56:25.03294523Z,10000,0
,0,75,ESP32,0,50.99,0,1002.51,0.21,0,-43,12.65,2024-12-19T06:59:01.664002974Z,10000,0
,0,75,ESP32,0,51.91,0,1002.58,0.56,0,-43,12.38,2024-12-19T07:01:38.369473421Z,10000,0
,0,75,ESP32,0,49.93,0,1002.6,0.56,0,-43,13.14,2024-12-19T07:04:15.022467911Z,10000,0
,0,75,ESP32,0,50.43,0,1002.64,0.34,0,-42,12.92,2024-12-19T07:06:51.69131272Z,10000,0
,0,75,ESP32,0,50.4,0,1002.72,0.34,0,-43,12.76,2024-12-19T07:09:28.368232891Z,10000,0
,0,75,ESP32,0,50.57,0,1002.78,0.42,0,-43,12.9,2024-12-19T07:12:05.019086166Z,10000,0
,0,75,ESP32,0,50.02,0,1002.76,0.42,0,-43,13.35,2024-12-19T07:14:41.657624668Z,10000,0
,0,75,ESP32,0,49.79,0,1002.71,0.1,0,-42,12.86,2024-12-19T07:17:18.351673171Z,10000,0
,0,75,ESP32,0,50.01,0,1002.91,0.1,0,-43,12.95,2024-12-19T07:19:55.004759103Z,10000,0
,0,75,ESP32,0,48.84,0,1002.91,0,0,-42,13.38,2024-12-19T07:22:31.665931021Z,10000,0
,0,75,ESP32,0,49.89,0,1003.02,0,0,-42,12.92,2024-12-19T07:25:08.30716898Z,10000,0
,0,75,ESP32,0,50.24,0,1003.07,0,0,-42,12.57,2024-12-19T07:27:44.995182831Z,10000,0
,0,75,ESP32,0,49.21,0,1003.15,0,0,-42,13.01,2024-12-19T07:30:21.656612199Z,10000,0
,0,75,ESP32,0,49.17,0,1003.21,0,0,-43,12.85,2024-12-19T07:32:58.320796552Z,10000,0
,0,75,ESP32,0,50.95,0,1003.23,0,0,-42,12.3,2024-12-19T07:35:34.946193693Z,10000,0
,0,75,ESP32,0,50.51,0,1003.26,0,0,-42,12.15,2024-12-19T07:38:11.589367042Z,10000,0
,0,75,ESP32,0,50.23,0,1003.35,0,0,-42,12.56,2024-12-19T07:40:48.232248615Z,10000,0
,0,40,ESP32,0,50.1,0,1003.36,0,0,-42,12.58,2024-12-19T07:43:24.887352801Z,10000,0
,0,40,ESP32,0,50.21,0,1003.4,0,0,-43,12.51,2024-12-19T07:46:01.526364356Z,10000,0
,0,40,ESP32,0,51.25,0,1003.52,0,0,-43,11.92,2024-12-19T07:48:38.48537877Z,10000,0
,0,40,ESP32,0,51.44,0,1003.59,0,0,-43,11.94,2024-12-19T07:51:15.276576893Z,10000,0
,0,40,ESP32,0,51.61,0,1003.77,0,0,-43,11.93,2024-12-19T07:53:51.930571008Z,10000,0
,0,40,ESP32,0,52.13,0,1003.86,0,0,-43,11.5,2024-12-19T07:56:28.560313852Z,10000,0
,0,40,ESP32,1,51.96,0,1003.91,0,0,-43,11.74,2024-12-19T07:59:05.233919433Z,10000,0
,0,40,ESP32,1,50.67,0,1003.92,0,0,-42,12.26,2024-12-19T08:01:41.914040562Z,10000,0
,1,40,ESP32,1,50.51,0,1004.05,0,0,-43,12.59,2024-12-19T08:04:18.577458609Z,10000,0
,1,40,ESP32,1,52.3,0,1004.23,0,0,-42,11.72,2024-12-19T08:06:55.245817505Z,10000,0
,30,75,ESP32,49,50.12,7,1027.63,0,29,-37,19.35,2024-12-15T12:21:40.404547192Z,10000,0
,30,75,ESP32,49,59.71,8,1027.63,0,30,-37,16.53,2024-12-15T12:24:17.248691857Z,10000,0
,26,75,ESP32,43,61.43,6,1027.62,0,26,-37,16.2,2024-12-15T12:26:53.910871867Z,10000,0
,30,75,ESP32,51,61.2,8,1027.56,0,32,-35,16.29,2024-12-15T12:29:30.870208038Z,10000,0
,30,75,ESP32,48,60.22,7,1027.57,0,28,-37,16.63,2024-12-15T12:32:07.53365006Z,10000,0
,21,75,ESP32,33,62.64,5,1027.58,0,20,-35,15.88,2024-12-15T12:34:44.192285422Z,10000,0
,20,75,ESP32,32,62.47,5,1027.61,0,18,-38,16.05,2024-12-15T12:37:20.853852227Z,10000,0
,19,75,ESP32,29,62.97,4,1027.59,0,17,-38,16.07,2024-12-15T12:39:57.506488656Z,10000,0
,23,75,ESP32,37,62.35,6,1027.55,0,22,-38,16.34,2024-12-15T12:42:34.149169556Z,10000,0
,21,75,ESP32,30,62,4,1027.62,0,16,-38,16.33,2024-12-15T12:45:10.815861877Z,10000,0
,17,75,ESP32,24,62.38,3,1027.58,0,13,-38,16.09,2024-12-15T12:47:47.455169363Z,10000,0
,18,75,ESP32,26,64.54,4,1027.66,0,14,-37,15.59,2024-12-15T12:50:24.21802601Z,10000,0
,23,75,ESP32,37,63.92,6,1027.64,0,23,-38,15.78,2024-12-15T12:53:00.888350617Z,10000,0
,20,75,ESP32,33,63.28,5,1027.68,0,20,-38,15.99,2024-12-15T12:55:37.622089774Z,10000,0
,21,75,ESP32,35,64.06,5,1027.6,0,21,-38,15.8,2024-12-15T12:58:14.285428492Z,10000,0
,24,75,ESP32,38,64.46,6,1027.6,0,23,-38,15.6,2024-12-15T13:00:50.939157067Z,10000,0
,24,75,ESP32,39,65.81,6,1027.69,0,24,-38,15.23,2024-12-15T13:03:27.590044292Z,10000,0
,18,75,ESP32,27,63.92,4,1027.65,0,15,-38,15.88,2024-12-15T13:06:04.317188449Z,10000,0
,18,75,ESP32,27,63.25,4,1027.6,0,16,-38,16.09,2024-12-15T13:08:40.967774915Z,10000,0
,29,75,ESP32,44,63.9,6,1027.57,0,25,-38,15.9,2024-12-15T13:11:17.619285209Z,10000,0
,19,75,ESP32,28,63.8,4,1027.56,0,15,-38,16.07,2024-12-15T13:13:54.277001281Z,10000,0
,23,75,ESP32,35,64.69,5,1027.58,0,20,-36,15.68,2024-12-15T13:16:30.952086303Z,10000,0
,22,75,ESP32,33,62.8,5,1027.55,0,19,-42,16.27,2024-12-15T13:19:07.662505613Z,10000,0
,21,75,ESP32,32,61.94,5,1027.53,0,18,-43,16.69,2024-12-15T13:21:44.32846967Z,10000,0
,21,75,ESP32,34,61.76,5,1027.5,0,20,-42,16.68,2024-12-15T13:24:21.002879364Z,10000,0
,24,75,ESP32,38,62.85,6,1027.46,0,23,-42,16.37,2024-12-15T13:26:57.683517336Z,10000,0
,22,75,ESP32,34,63.36,5,1027.46,0,20,-42,16.08,2024-12-15T13:29:34.35220545Z,10000,0
,27,75,ESP32,42,62.12,6,1027.39,0,25,-41,16.62,2024-12-15T13:32:11.095429015Z,10000,0
,25,75,ESP32,40,63.5,6,1027.44,0,24,-42,16.1,2024-12-15T13:34:47.745546182Z,10000,0
,21,75,ESP32,33,62.37,5,1027.49,0,19,-37,16.4,2024-12-15T13:37:24.39233253Z,10000,0
,18,75,ESP32,29,62.75,4,1027.47,0,17,-37,16.33,2024-12-15T13:40:01.042477632Z,10000,0
,16,75,ESP32,25,63.18,4,1027.58,0,15,-35,16.19,2024-12-15T13:42:37.681596705Z,10000,0
,16,75,ESP32,24,63.31,3,1027.56,0,14,-37,16.29,2024-12-15T13:45:14.323610159Z,10000,0
,21,75,ESP32,32,61.81,5,1027.59,0,19,-37,16.86,2024-12-15T13:47:51.003719004Z,10000,0
,23,75,ESP32,37,60.64,5,1027.55,0,22,-37,16.9,2024-12-15T13:50:27.638113503Z,10000,0
,24,75,ESP32,36,63.12,5,1027.53,0,21,-37,16.46,2024-12-15T13:53:04.326882382Z,10000,0
,21,75,ESP32,33,62.39,5,1027.46,0,19,-37,16.66,2024-12-15T13:55:40.978682141Z,10000,0
,14,75,ESP32,22,62.51,3,1027.49,0,12,-35,16.39,2024-12-15T13:58:17.615797502Z,10000,0
,14,75,ESP32,21,63.57,3,1027.48,0,12,-37,16.25,2024-12-15T14:00:54.251309905Z,10000,0
,13,75,ESP32,20,62.77,3,1027.53,0,11,-37,16.46,2024-12-15T14:03:30.924414569Z,10000,0
,18,75,ESP32,26,63.99,4,1027.49,0,14,-35,16.02,2024-12-15T14:06:07.577424228Z,10000,0
,17,75,ESP32,24,64.15,3,1027.39,0,13,-37,15.98,2024-12-15T14:08:44.252854176Z,10000,0
,18,75,ESP32,26,63.67,4,1027.42,0,14,-35,16.16,2024-12-15T14:11:20.913490765Z,10000,0
,19,75,ESP32,26,64.04,3,1027.46,0,14,-35,16.06,2024-12-15T14:13:57.550484085Z,10000,0
,18,75,ESP32,24,64.12,3,1027.48,0,13,-37,16,2024-12-15T14:16:34.20332482Z,10000,0
,15,75,ESP32,21,63.69,3,1027.49,0,11,-35,16.16,2024-12-15T14:19:10.859546988Z,10000,0
,15,75,ESP32,21,63.21,3,1027.5,0,11,-35,16.43,2024-12-15T14:21:47.511271597Z,10000,0
,16,75,ESP32,24,64.29,3,1027.52,0,13,-35,15.96,2024-12-15T14:24:24.154881689Z,10000,0
,18,75,ESP32,29,64.77,4,1027.49,0,18,-38,15.97,2024-12-15T14:27:00.813140742Z,10000,0
,17,75,ESP32,27,65.37,4,1027.57,0,17,-37,15.63,2024-12-15T14:29:37.470304874Z,10000,0
,13,75,ESP32,21,64.42,3,1027.61,0,13,-38,16.16,2024-12-15T14:32:14.134147625Z,10000,0
,12,100,ESP32,19,64.35,3,1027.63,0,11,-37,16.05,2024-12-15T14:34:50.801282072Z,10000,0
,11,100,ESP32,17,64,2,1027.64,0,10,-35,16.1,2024-12-15T14:37:27.476852504Z,10000,0
,14,100,ESP32,23,64.49,3,1027.7,0,14,-35,16.02,2024-12-15T14:40:04.158916097Z,10000,0
,16,100,ESP32,24,64.18,3,1027.67,0,14,-37,16.24,2024-12-15T14:42:40.8147287Z,10000,0
,18,100,ESP32,28,63.88,4,1027.74,0,17,-37,16.32,2024-12-15T14:45:17.49696194Z,10000,0
,19,100,ESP32,29,64.14,4,1027.69,0,17,-37,16.13,2024-12-15T14:47:54.15239886Z,10000,0
,17,100,ESP32,25,64.76,4,1027.67,0,15,-37,16.07,2024-12-15T14:50:30.806077069Z,10000,0
,17,100,ESP32,25,64.23,4,1027.56,0,15,-37,16.22,2024-12-15T14:53:07.444422388Z,10000,0
,13,100,ESP32,20,62.95,3,1027.65,0,12,-37,16.52,2024-12-15T14:55:44.126542026Z,10000,0
,11,100,ESP32,17,63.23,2,1027.68,0,10,-37,16.52,2024-12-15T14:58:20.778240447Z,10000,0
,9,100,ESP32,14,64.26,2,1027.67,0,8,-35,16.1,2024-12-15T15:00:57.464604423Z,10000,0
,10,100,ESP32,16,64.21,2,1027.66,0,10,-37,16.15,2024-12-15T15:03:34.155313016Z,10000,0
,8,75,ESP32,12,66.17,2,1027.65,0,8,-37,15.67,2024-12-15T15:06:10.815700825Z,10000,0
,8,75,ESP32,14,65.76,2,1027.67,0,9,-37,15.69,2024-12-15T15:08:47.456408456Z,10000,0
,7,75,ESP32,11,66.77,2,1027.68,0,7,-37,15.47,2024-12-15T15:11:24.112800119Z,10000,0
